LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,Parameters
360,Jun,25,19:25:30,combo,ftpd,32326.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['211.167.68.59', '()', 'Sat', 'Jun', '25', '19:25:30', '2005']"
361,Jun,25,19:25:30,combo,ftpd,32323.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['211.167.68.59', '()', 'Sat', 'Jun', '25', '19:25:30', '2005']"
362,Jun,25,19:25:30,combo,ftpd,32327.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['211.167.68.59', '()', 'Sat', 'Jun', '25', '19:25:30', '2005']"
363,Jun,25,19:25:30,combo,ftpd,32325.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['211.167.68.59', '()', 'Sat', 'Jun', '25', '19:25:30', '2005']"
364,Jun,25,19:25:30,combo,ftpd,32331.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['211.167.68.59', '()', 'Sat', 'Jun', '25', '19:25:30', '2005']"
365,Jun,25,19:25:30,combo,ftpd,32330.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['211.167.68.59', '()', 'Sat', 'Jun', '25', '19:25:30', '2005']"
366,Jun,25,19:25:31,combo,ftpd,32333.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['211.167.68.59', '()', 'Sat', 'Jun', '25', '19:25:31', '2005']"
367,Jun,25,19:25:31,combo,ftpd,32332.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['211.167.68.59', '()', 'Sat', 'Jun', '25', '19:25:31', '2005']"
368,Jun,25,19:25:31,combo,ftpd,32334.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['211.167.68.59', '()', 'Sat', 'Jun', '25', '19:25:31', '2005']"
369,Jun,25,19:25:34,combo,ftpd,32335.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['211.167.68.59', '()', 'Sat', 'Jun', '25', '19:25:34', '2005']"
370,Jun,26,04:04:17,combo,su(pam_unix),945.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '(uid=0)']"
371,Jun,26,04:04:17,combo,su(pam_unix),945.0,session closed for user cyrus,E101,session closed for user <*>,['cyrus']
372,Jun,26,04:04:19,combo,cups,,cupsd shutdown succeeded,E37,cupsd shutdown succeeded,[]
373,Jun,26,04:04:24,combo,cups,,cupsd startup succeeded,E38,cupsd startup succeeded,[]
374,Jun,26,04:04:31,combo,syslogd 1.4.1,,restart.,E90,restart.,[]
375,Jun,26,04:04:31,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],[]
376,Jun,26,04:10:02,combo,su(pam_unix),1546.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '(uid=0)']"
377,Jun,26,04:10:04,combo,su(pam_unix),1546.0,session closed for user news,E101,session closed for user <*>,['news']
378,Jun,27,04:02:47,combo,su(pam_unix),7031.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '(uid=0)']"
379,Jun,27,04:02:48,combo,su(pam_unix),7031.0,session closed for user cyrus,E101,session closed for user <*>,['cyrus']
380,Jun,27,04:02:49,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],[]
381,Jun,27,04:08:56,combo,su(pam_unix),8269.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '(uid=0)']"
382,Jun,27,04:08:57,combo,su(pam_unix),8269.0,session closed for user news,E101,session closed for user <*>,['news']
383,Jun,27,08:05:37,combo,sshd(pam_unix),8660.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=troi.bluesky-technologies.com', 'user=root']"
384,Jun,27,08:05:39,combo,sshd(pam_unix),8664.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=troi.bluesky-technologies.com', 'user=root']"
385,Jun,27,08:05:39,combo,sshd(pam_unix),8663.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=troi.bluesky-technologies.com', 'user=root']"
386,Jun,27,08:05:39,combo,sshd(pam_unix),8662.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=troi.bluesky-technologies.com', 'user=root']"
387,Jun,27,08:05:39,combo,sshd(pam_unix),8661.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=troi.bluesky-technologies.com', 'user=root']"
388,Jun,28,04:03:15,combo,su(pam_unix),10735.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '(uid=0)']"
389,Jun,28,04:03:16,combo,su(pam_unix),10735.0,session closed for user cyrus,E101,session closed for user <*>,['cyrus']
390,Jun,28,04:03:17,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],[]
391,Jun,28,04:09:00,combo,su(pam_unix),11106.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '(uid=0)']"
392,Jun,28,04:09:01,combo,su(pam_unix),11106.0,session closed for user news,E101,session closed for user <*>,['news']
393,Jun,28,08:10:24,combo,sshd(pam_unix),11513.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=61.53.154.93', 'user=root']"
394,Jun,28,08:10:24,combo,sshd(pam_unix),11517.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=61.53.154.93', 'user=root']"
395,Jun,28,08:10:24,combo,sshd(pam_unix),11521.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=61.53.154.93', 'user=root']"
396,Jun,28,08:10:24,combo,sshd(pam_unix),11510.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=61.53.154.93', 'user=root']"
397,Jun,28,08:10:25,combo,sshd(pam_unix),11519.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=61.53.154.93', 'user=root']"
398,Jun,28,08:10:26,combo,sshd(pam_unix),11514.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=61.53.154.93', 'user=root']"
399,Jun,28,08:10:28,combo,sshd(pam_unix),11512.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=61.53.154.93', 'user=root']"
400,Jun,28,08:10:29,combo,sshd(pam_unix),11509.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=61.53.154.93', 'user=root']"
401,Jun,28,08:10:30,combo,sshd(pam_unix),11515.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=61.53.154.93', 'user=root']"
402,Jun,28,20:58:46,combo,sshd(pam_unix),12665.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=62-192-102-94.dsl.easynet.nl', 'user=root']"
403,Jun,28,20:58:46,combo,sshd(pam_unix),12666.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=62-192-102-94.dsl.easynet.nl', 'user=root']"
404,Jun,28,20:58:47,combo,sshd(pam_unix),12669.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=62-192-102-94.dsl.easynet.nl', 'user=root']"
405,Jun,28,20:58:50,combo,sshd(pam_unix),12671.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=62-192-102-94.dsl.easynet.nl', 'user=root']"
406,Jun,28,20:58:52,combo,sshd(pam_unix),12673.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=62-192-102-94.dsl.easynet.nl', 'user=root']"
407,Jun,28,20:58:53,combo,sshd(pam_unix),12675.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=62-192-102-94.dsl.easynet.nl', 'user=root']"
408,Jun,28,20:58:53,combo,sshd(pam_unix),12677.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=62-192-102-94.dsl.easynet.nl', 'user=root']"
409,Jun,28,20:58:55,combo,sshd(pam_unix),12679.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=62-192-102-94.dsl.easynet.nl', 'user=root']"
410,Jun,28,20:58:55,combo,sshd(pam_unix),12681.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=62-192-102-94.dsl.easynet.nl', 'user=root']"
411,Jun,28,20:58:55,combo,sshd(pam_unix),12680.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=62-192-102-94.dsl.easynet.nl', 'user=root']"
412,Jun,28,21:42:46,combo,sshd(pam_unix),12756.0,check pass; user unknown,E27,check pass; user unknown,[]
413,Jun,28,21:42:46,combo,sshd(pam_unix),12756.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.115.206.155,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=211.115.206.155']"
414,Jun,28,21:42:46,combo,sshd(pam_unix),12753.0,check pass; user unknown,E27,check pass; user unknown,[]
415,Jun,28,21:42:46,combo,sshd(pam_unix),12753.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.115.206.155,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=211.115.206.155']"
416,Jun,28,21:42:46,combo,sshd(pam_unix),12752.0,check pass; user unknown,E27,check pass; user unknown,[]
417,Jun,28,21:42:46,combo,sshd(pam_unix),12752.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.115.206.155,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=211.115.206.155']"
418,Jun,28,21:42:46,combo,sshd(pam_unix),12755.0,check pass; user unknown,E27,check pass; user unknown,[]
419,Jun,28,21:42:46,combo,sshd(pam_unix),12755.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.115.206.155,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=211.115.206.155']"
420,Jun,28,21:42:46,combo,sshd(pam_unix),12754.0,check pass; user unknown,E27,check pass; user unknown,[]
421,Jun,28,21:42:46,combo,sshd(pam_unix),12754.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.115.206.155,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=211.115.206.155']"
422,Jun,29,03:22:22,combo,ftpd,13262.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
423,Jun,29,03:22:22,combo,ftpd,13257.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
424,Jun,29,03:22:22,combo,ftpd,13261.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
425,Jun,29,03:22:22,combo,ftpd,13250.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
426,Jun,29,03:22:22,combo,ftpd,13252.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
427,Jun,29,03:22:22,combo,ftpd,13260.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
428,Jun,29,03:22:22,combo,ftpd,13259.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
429,Jun,29,03:22:22,combo,ftpd,13256.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
430,Jun,29,03:22:22,combo,ftpd,13258.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
431,Jun,29,03:22:22,combo,ftpd,13255.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
432,Jun,29,03:22:22,combo,ftpd,13254.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
433,Jun,29,03:22:22,combo,ftpd,13264.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
434,Jun,29,03:22:22,combo,ftpd,13251.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
435,Jun,29,03:22:22,combo,ftpd,13263.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
436,Jun,29,03:22:22,combo,ftpd,13245.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
437,Jun,29,03:22:22,combo,ftpd,13246.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
438,Jun,29,03:22:22,combo,ftpd,13244.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
439,Jun,29,03:22:22,combo,ftpd,13243.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
440,Jun,29,03:22:22,combo,ftpd,13249.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
441,Jun,29,03:22:22,combo,ftpd,13253.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
442,Jun,29,03:22:22,combo,ftpd,13247.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
443,Jun,29,03:22:22,combo,ftpd,13248.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:22', '2005']"
444,Jun,29,03:22:23,combo,ftpd,13265.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:23 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['61.74.96.178', '()', 'Wed', 'Jun', '29', '03:22:23', '2005']"
445,Jun,29,04:03:10,combo,su(pam_unix),13665.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '(uid=0)']"
446,Jun,29,04:03:11,combo,su(pam_unix),13665.0,session closed for user cyrus,E101,session closed for user <*>,['cyrus']
447,Jun,29,04:03:12,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],[]
448,Jun,29,04:09:29,combo,su(pam_unix),14891.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '(uid=0)']"
449,Jun,29,04:09:30,combo,su(pam_unix),14891.0,session closed for user news,E101,session closed for user <*>,['news']
450,Jun,29,10:08:19,combo,sshd(pam_unix),15481.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=csnsu.nsuok.edu', 'user=root']"
